2.088348100000000235e-02
2.333054600000000062e-02
2.052020000000000048e-04
1.366809999999999878e-04
1.437579999999999880e-04
8.529999999999999985e-05
8.150000000000000235e-05
4.554329450000000334e-01
3.606341309999999134e-01
2.621139999999999777e-04
3.451148000000000236e-03
9.140503000000001210e-03
6.650978000000000098e-03
4.836079000000000072e-03
3.415976999999999729e-03
2.840997999999999961e-03
7.841565999999999467e-03
1.191112157999999921e+00
7.505113839999999481e-01
1.012600192999999926e+00
