0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010505,0.00010506,0.00010507,0.00010508,0.00010512,0.00010516,0.0001052,0.00010525,0.00010532,0.00010537,0.00010539,0.00010539,0.00010539,0.00010541,0.00010542,0.00010544,0.00010546,0.00010549,0.00010552,0.00010556,0.00010559,0.00010561,0.00010565,0.00010569,0.00010573,0.00010577,0.00010581,0.00010586,0.00010593,0.00010602,0.00010609,0.00010618,0.00010627,0.00010631,0.00010632,0.00010631,0.00010628,0.00010626,0.00010625,0.00010627,0.00010632,0.00010638,0.00010645,0.00010649,0.0001065,0.00010647,0.00010644,0.0001064,0.00010638,0.00010638,0.0001064,0.00010644,0.0001065,0.00010657,0.00010667,0.00010679,0.00010692,0.00010697,0.00010697,0.00010692,0.00010688,0.00010688,0.00010693,0.00010701,0.0001071,0.00010718,0.00010723,0.00010727,0.00010736,0.00010753,0.00010782,0.00010819,0.00010864,0.00010906,0.00010928,0.00010925,0.0001091,0.00010899,0.00010902,0.00010911,0.0001092,0.00010915,0.00010902,0.00010888,0.00010882,0.00010886,0.00010887,0.00010897,0.00010914,0.00010919,0.00010922,0.00010926,0.00010936,0.00010953,0.00010969,0.00010989,0.00011002,0.00011017,0.00011032,0.00011041,0.00011036,0.00011031,0.00011024,0.00011021,0.00011017,0.00011008,0.00010983,0.00010968,0.00010955,0.00010942,0.00010932,0.00010926,0.00010925,0.00010906,0.00010898,0.00010891,0.00010866,0.00010861,0.00010825,0.00010766,0.00010699,0.00010556,0.00010504,0.00010504,0.00010504
0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010505,0.00010506,0.00010507,0.00010508,0.00010512,0.00010516,0.0001052,0.00010525,0.00010532,0.00010537,0.00010539,0.00010539,0.00010539,0.00010541,0.00010542,0.00010544,0.00010546,0.00010549,0.00010552,0.00010556,0.00010559,0.00010561,0.00010565,0.00010569,0.00010573,0.00010577,0.00010581,0.00010586,0.00010593,0.00010602,0.00010609,0.00010618,0.00010627,0.00010631,0.00010632,0.00010631,0.00010628,0.00010626,0.00010625,0.00010627,0.00010632,0.00010638,0.00010645,0.00010649,0.0001065,0.00010647,0.00010644,0.0001064,0.00010638,0.00010638,0.0001064,0.00010644,0.0001065,0.00010657,0.00010667,0.00010679,0.00010692,0.00010697,0.00010697,0.00010692,0.00010688,0.00010688,0.00010693,0.00010701,0.0001071,0.00010718,0.00010723,0.00010727,0.00010736,0.00010753,0.00010782,0.00010819,0.00010864,0.00010906,0.00010928,0.00010925,0.0001091,0.00010899,0.00010902,0.00010911,0.0001092,0.00010915,0.00010902,0.00010888,0.00010882,0.00010886,0.00010887,0.00010897,0.00010914,0.00010919,0.00010922,0.00010926,0.00010936,0.00010953,0.00010969,0.00010989,0.00011002,0.00011017,0.00011032,0.00011041,0.00011036,0.00011031,0.00011024,0.00011021,0.011298,0.026911,0.042437,0.052704,0.052641,0.052578,0.052531,0.052505,0.052498,0.052406,0.052367,0.052337,0.052214,0.052189,0.05202,0.00010766,0.00010699,0.00018579,0.28495,0.00010504,0.00010504
0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010505,0.00010506,0.00010507,0.00010508,0.00010512,0.00010516,0.0001052,0.00010525,0.00010532,0.00010537,0.00010539,0.00010539,0.00010539,0.00010541,0.00010542,0.00010544,0.00010546,0.00010549,0.00010552,0.00010556,0.00010559,0.00010561,0.00010565,0.00010569,0.00010573,0.00010577,0.00010581,0.00010586,0.00010593,0.00010602,0.00010609,0.00010618,0.00010627,0.00010631,0.00010632,0.00010631,0.00010628,0.00010626,0.00010625,0.00010627,0.00010632,0.00010638,0.00010645,0.00010649,0.0001065,0.00010647,0.00010644,0.0001064,0.00010638,0.00010638,0.0001064,0.00010644,0.0001065,0.00010657,0.00010667,0.00010679,0.00010692,0.00010697,0.00010697,0.00010692,0.00010688,0.00010688,0.00010693,0.00010701,0.0001071,0.00010718,0.00010723,0.00010727,0.00010736,0.00010753,0.00010782,0.00010819,0.00010864,0.00010906,0.00010928,0.00010925,0.0001091,0.00010899,0.00010902,0.00010911,0.0001092,0.00010915,0.00010902,0.00010888,0.00010882,0.00010886,0.00010887,0.00010897,0.00010914,0.00010919,0.00010922,0.00010926,0.00010936,0.00010953,0.00010969,0.00010989,0.00011002,0.00011017,0.00011032,0.00011041,0.00011036,0.00011031,0.00011024,0.00011021,0.00011017,0.00011008,0.0068266,0.022383,0.037904,0.053388,0.068855,0.084329,0.099822,0.1047,0.10463,0.10456,0.10432,0.10427,0.10393,0.00010766,0.00010699,0.153,0.00010504,0.21235,0.028002
0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010504,0.00010505,0.00010506,0.00010507,0.00010508,0.00010512,0.00010516,0.0001052,0.00010525,0.00010532,0.00010537,0.00010539,0.00010539,0.00010539,0.00010541,0.00010542,0.00010544,0.00010546,0.00010549,0.00010552,0.00010556,0.00010559,0.00010561,0.00010565,0.00010569,0.00010573,0.00010577,0.00010581,0.00010586,0.00010593,0.00010602,0.00010609,0.00010618,0.00010627,0.00010631,0.00010632,0.00010631,0.00010628,0.00010626,0.00010625,0.00010627,0.00010632,0.00010638,0.00010645,0.00010649,0.0001065,0.00010647,0.00010644,0.0001064,0.00010638,0.00010638,0.0001064,0.00010644,0.0001065,0.00010657,0.00010667,0.00010679,0.00010692,0.00010697,0.00010697,0.00010692,0.00010688,0.00010688,0.00010693,0.00010701,0.0001071,0.00010718,0.00010723,0.00010727,0.00010736,0.00010753,0.00010782,0.00010819,0.00010864,0.00010906,0.00010928,0.00010925,0.0001091,0.00010899,0.00010902,0.00010911,0.0001092,0.00010915,0.00010902,0.00010888,0.00010882,0.00010886,0.00010887,0.00010897,0.00010914,0.00010919,0.00010922,0.00010926,0.00010936,0.00010953,0.00010969,0.00010989,0.00011002,0.00011017,0.00011032,0.00011041,0.00011036,0.00011031,0.010135,0.00011021,0.00011017,0.00011008,0.00010983,0.00010968,0.0023216,0.017848,0.033347,0.048838,0.064336,0.079702,0.09511,0.11051,0.12568,0.14103,0.15594,0.21103,0.1394,0.089726,0.44031,0.053764,0.055814
0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.0001051,0.00010509,0.0001051,0.00010511,0.00010512,0.00010514,0.00010517,0.00010521,0.00010525,0.00010531,0.00010537,0.00010542,0.00010545,0.00010545,0.00010544,0.00010546,0.00010547,0.00010549,0.00010551,0.00010554,0.00010558,0.00010561,0.00010564,0.00010567,0.00010571,0.00010574,0.00010578,0.00010582,0.00010586,0.00010591,0.00010599,0.00010607,0.00010614,0.00010624,0.00010632,0.00010637,0.00010637,0.00010636,0.00010633,0.00010631,0.0001063,0.00010632,0.00010637,0.00010643,0.00010651,0.00010654,0.00010656,0.00010652,0.00010649,0.00010645,0.00010643,0.00010643,0.00010645,0.0001065,0.00010655,0.00010662,0.00010672,0.00010684,0.00010697,0.00010702,0.00010702,0.00010697,0.00010693,0.00010694,0.00010698,0.00010706,0.00010715,0.00010723,0.00010729,0.00010733,0.00010742,0.00010759,0.00010787,0.00010825,0.00010869,0.00010912,0.00010933,0.00010931,0.00010915,0.00010904,0.00010907,0.00010916,0.00010925,0.00010921,0.00010907,0.00010893,0.00010888,0.00010891,0.00010892,0.00010902,0.00010919,0.00010924,0.00010928,0.00010931,0.00010942,0.00010958,0.00010974,0.00010994,0.00011007,0.00011022,0.00011037,0.00011046,0.00011042,0.00011036,0.012941,0.0023433,0.00011023,0.00011013,0.00010988,0.00010973,0.0001096,0.00010947,0.00010937,0.013417,0.028928,0.044363,0.059805,0.075236,0.090489,0.10587,0.00010831,0.00010771,0.00010705,0.00010561,0.00010509,0.00010509,0.22127
0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.0001051,0.00010509,0.0001051,0.00010511,0.00010512,0.00010514,0.00010517,0.00010521,0.00010525,0.00010531,0.00010537,0.00010542,0.00010545,0.00010545,0.00010544,0.00010546,0.00010547,0.00010549,0.00010551,0.00010554,0.00010558,0.00010561,0.00010564,0.00010567,0.00010571,0.00010574,0.00010578,0.00010582,0.00010586,0.00010591,0.00010599,0.00010607,0.00010614,0.00010624,0.00010632,0.00010637,0.00010637,0.00010636,0.00010633,0.00010631,0.0001063,0.00010632,0.00010637,0.00010643,0.00010651,0.00010654,0.00010656,0.00010652,0.00010649,0.00010645,0.00010643,0.00010643,0.00010645,0.0001065,0.00010655,0.00010662,0.00010672,0.00010684,0.00010697,0.00010702,0.00010702,0.00010697,0.00010693,0.00010694,0.00010698,0.00010706,0.00010715,0.00010723,0.00010729,0.00010733,0.00010742,0.00010759,0.00010787,0.00010825,0.00010869,0.00010912,0.00010933,0.00010931,0.00010915,0.00010904,0.00010907,0.00010916,0.00010925,0.00010921,0.00010907,0.00010893,0.00010888,0.00010891,0.00010892,0.00010902,0.00010919,0.00010924,0.00010928,0.00010931,0.00010942,0.00010958,0.00010974,0.00010994,0.00011007,0.00011022,0.00011037,0.00011046,0.00011042,0.00011036,0.0001103,0.020103,0.00011023,0.00011013,0.00010988,0.00010973,0.0001096,0.00010947,0.00010937,0.00010932,0.0001093,0.0089852,0.024453,0.039904,0.05524,0.070635,0.00010831,0.00010771,0.00010705,0.357,0.00010509,0.14606,0.027676
0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.0001051,0.00010509,0.0001051,0.00010511,0.00010512,0.00010514,0.00010517,0.00010521,0.00010525,0.00010531,0.00010537,0.00010542,0.00010545,0.00010545,0.00010544,0.00010546,0.00010547,0.00010549,0.00010551,0.00010554,0.00010558,0.00010561,0.00010564,0.00010567,0.00010571,0.00010574,0.00010578,0.00010582,0.00010586,0.00010591,0.00010599,0.00010607,0.00010614,0.00010624,0.00010632,0.00010637,0.00010637,0.00010636,0.00010633,0.00010631,0.0001063,0.00010632,0.00010637,0.00010643,0.00010651,0.00010654,0.00010656,0.00010652,0.00010649,0.00010645,0.00010643,0.00010643,0.00010645,0.0001065,0.00010655,0.00010662,0.00010672,0.00010684,0.00010697,0.00010702,0.00010702,0.00010697,0.00010693,0.00010694,0.00010698,0.00010706,0.00010715,0.00010723,0.00010729,0.00010733,0.00010742,0.00010759,0.00010787,0.00010825,0.00010869,0.00010912,0.00010933,0.00010931,0.00010915,0.00010904,0.00010907,0.00010916,0.00010925,0.00010921,0.00010907,0.00010893,0.00010888,0.00010891,0.00010892,0.00010902,0.00010919,0.00010924,0.00010928,0.00010931,0.00010942,0.00010958,0.00010974,0.00010994,0.00011007,0.00011022,0.00011037,0.00011046,0.00011042,0.00011036,0.0001103,0.040979,0.0083132,0.00011013,0.00010988,0.00010973,0.0001096,0.00010947,0.00010937,0.00010932,0.0001093,0.00010911,0.00010903,0.0045727,0.019991,0.035403,0.00010831,0.00010771,0.00010705,0.00010561,0.00010509,0.00010509,0.00010509
0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.00010509,0.0001051,0.00010509,0.0001051,0.00010511,0.00010512,0.00010514,0.00010517,0.00010521,0.00010525,0.00010531,0.00010537,0.00010542,0.00010545,0.00010545,0.00010544,0.00010546,0.00010547,0.00010549,0.00010551,0.00010554,0.00010558,0.00010561,0.00010564,0.00010567,0.00010571,0.00010574,0.00010578,0.00010582,0.00010586,0.00010591,0.00010599,0.00010607,0.00010614,0.00010624,0.00010632,0.00010637,0.00010637,0.00010636,0.00010633,0.00010631,0.0001063,0.00010632,0.00010637,0.00010643,0.00010651,0.00010654,0.00010656,0.00010652,0.00010649,0.00010645,0.00010643,0.00010643,0.00010645,0.0001065,0.00010655,0.00010662,0.00010672,0.00010684,0.00010697,0.00010702,0.00010702,0.00010697,0.00010693,0.00010694,0.00010698,0.00010706,0.00010715,0.00010723,0.00010729,0.00010733,0.00010742,0.00010759,0.00010787,0.00010825,0.00010869,0.00010912,0.00010933,0.00010931,0.00010915,0.00010904,0.00010907,0.00010916,0.00010925,0.00010921,0.00010907,0.00010893,0.00010888,0.00010891,0.00010892,0.00010902,0.00010919,0.00010924,0.00010928,0.00010931,0.00010942,0.00010958,0.00010974,0.00010994,0.00011007,0.00011022,0.00011037,0.00011046,0.00011042,0.00011036,0.0001103,0.025763,0.030121,0.0045711,0.00010988,0.00010973,0.0001096,0.00010947,0.00010937,0.00010932,0.0001093,0.00010911,0.00010903,0.00010897,0.00010871,0.00010866,0.17953,0.13684,0.12659,0.21691,0.038965,0.053636,0.29045
0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010514,0.00010514,0.00010514,0.00010515,0.00010516,0.00010518,0.00010521,0.00010526,0.0001053,0.00010535,0.00010541,0.00010546,0.00010549,0.00010549,0.00010548,0.0001055,0.00010551,0.00010553,0.00010555,0.00010558,0.00010562,0.00010565,0.00010568,0.00010571,0.00010575,0.00010578,0.00010582,0.00010586,0.00010591,0.00010596,0.00010603,0.00010611,0.00010618,0.00010628,0.00010636,0.00010641,0.00010641,0.0001064,0.00010637,0.00010635,0.00010635,0.00010636,0.00010642,0.00010647,0.00010655,0.00010658,0.0001066,0.00010656,0.00010653,0.00010649,0.00010647,0.00010647,0.0001065,0.00010654,0.0001066,0.00010666,0.00010677,0.00010688,0.00010701,0.00010707,0.00010707,0.00010702,0.00010697,0.00010698,0.00010703,0.0001071,0.0001072,0.00010727,0.00010733,0.00010737,0.00010746,0.00010763,0.00010791,0.00010829,0.00010874,0.00010916,0.00010937,0.00010935,0.00010919,0.00010909,0.00010912,0.00010921,0.00010929,0.00010925,0.00010911,0.00010898,0.00010892,0.00010896,0.00010897,0.00010907,0.00010923,0.00010928,0.00010932,0.00010935,0.00010946,0.00010963,0.00010979,0.00010998,0.00011012,0.00011026,0.00011041,0.0001105,0.00011046,0.00011041,0.00011034,0.0093956,0.064174,0.014294,0.00081739,0.00010977,0.00010964,0.00010951,0.00010941,0.00010936,0.00010935,0.00010915,0.00010907,0.00010901,0.00010875,0.0001087,0.00010835,0.024607,0.00010709,0.00010565,0.00010513,0.00010513,0.00010513
0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010513,0.00010514,0.00010514,0.00010514,0.00010515,0.00010516,0.00010518,0.00010521,0.00010526,0.0001053,0.00010535,0.00010541,0.00010546,0.00010549,0.00010549,0.00010548,0.0001055,0.00010551,0.00010553,0.00010555,0.00010558,0.00010562,0.00010565,0.00010568,0.00010571,0.00010575,0.00010578,0.00010582,0.00010586,0.00010591,0.00010596,0.00010603,0.00010611,0.00010618,0.00010628,0.00010636,0.00010641,0.00010641,0.0001064,0.00010637,0.00010635,0.00010635,0.00010636,0.00010642,0.00010647,0.00010655,0.00010658,0.0001066,0.00010656,0.00010653,0.00010649,0.00010647,0.00010647,0.0001065,0.00010654,0.0001066,0.00010666,0.00010677,0.00010688,0.00010701,0.00010707,0.00010707,0.00010702,0.00010697,0.00010698,0.00010703,0.0001071,0.0001072,0.00010727,0.00010733,0.00010737,0.00010746,0.00010763,0.00010791,0.00010829,0.00010874,0.00010916,0.00010937,0.00010935,0.00010919,0.00010909,0.00010912,0.00010921,0.00010929,0.00010925,0.00010911,0.00010898,0.00010892,0.00010896,0.00010897,0.00010907,0.00010923,0.00010928,0.00010932,0.00010935,0.00010946,0.00010963,0.00010979,0.00010998,0.00011012,0.00011026,0.00011041,0.00033917,0.00011046,0.00011041,0.00011034,0.0001103,0.053784,0.040126,0.010534,0.00010977,0.00010964,0.00010951,0.00010941,0.00010936,0.00010935,0.00010915,0.00010907,0.00010901,0.00010875,0.0001087,0.00010835,0.00010776,0.00010709,0.00010565,0.00010513,0.00010513,0.00010513
