1.122994418648874324e-02,1.771945338921013247e-02,1.823048741039275372e-03,3.389146352606119128e-02,3.978219869652566826e-03,2.440012151644867927e-02,2.704535456854732789e-02,2.170685404261206864e-03,1.043042880480792543e-03,1.535190406327474784e-03,2.695833765623529329e-03,1.065693623412622242e-03,5.680371395481784288e-04,9.041653314910971188e-04,1.046517342282149139e-04,0.000000000000000000e+00
8.619630981590046745e-03,5.392123140589847458e-03,1.024842703680628941e-03,1.716921521478090989e-02,2.947749039376457332e-03,7.711390447691909844e-02,1.138007745700030382e-01,6.995326302058949008e-02,2.275612349658160533e-02,2.919428767593001267e-02,1.169589179429511572e-01,9.491439315606368943e-02,1.060560173222589997e-01,2.087384106539283413e-01,1.014493821400378193e-01,2.209209399759715781e-02
8.736571003386093756e-03,2.370752623638867559e-02,5.907214511692430656e-03,1.068894262191476680e-01,1.403418891487043588e-02,4.379392810527443086e-02,5.157754597380861949e-02,6.945994518984107899e-04,5.411278122492497100e-04,7.721493119616356380e-04,8.493885887282348569e-04,4.200863633384584032e-04,2.015264865824610585e-04,3.163581798228921275e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.247998477856335567e-02,8.585915901052574087e-03,1.119430178109024742e-03,5.422091536057912012e-03,2.577573184238371082e-04,1.184652191584852424e-02,1.615172023177257818e-02,5.094769858472697303e-03,9.726223175846608528e-04,1.061435959353669318e-03,8.811218069638507636e-03,1.104284556035859712e-02,2.097234251351248052e-02,4.191302355236353056e-02,2.797481906237582472e-02,5.919888979580624835e-03
8.300075501416204204e-03,3.781876836718145451e-02,3.075907739401880121e-03,4.400249108766680212e-02,5.525067423186364249e-03,2.114123663632291178e-02,2.293571816619781323e-02,9.686756814371011957e-04,4.227595210704963575e-04,6.035131712813926810e-04,8.284328049188716125e-04,3.925093058745725565e-04,1.082293549965150501e-04,2.230709790342838366e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.228577682671293247e-02,1.416634430368046010e-02,1.083109340824035078e-03,2.246434234064267552e-02,1.549153982526058505e-03,1.088496873860481627e-02,1.268741635280433086e-02,4.339501469650087432e-04,1.833960092051038868e-04,2.834829427197568526e-04,3.399198478120108043e-04,1.569303382377334522e-04,7.421128240202048119e-05,1.531081829931182968e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.148854431587594281e-04,2.487395866737240890e-03,1.190370162274210619e-03,1.696335804897383670e-02,3.282256462014232750e-03,1.025721265668735060e-01,1.539038967924249712e-01,1.376199373643171020e-01,3.861039854282301981e-02,4.809570054147728480e-02,1.986199174157793346e-01,1.718401301552943128e-01,2.021287000135250089e-01,3.952173558395123965e-01,2.087339995092369060e-01,4.677414115609681428e-02
1.111310216725581827e-02,4.900510041829406541e-03,3.705497990632454952e-04,6.130293719329904870e-03,7.398381043831871390e-04,5.408331065245880476e-03,5.743786610371981981e-03,7.639380774769503413e-04,3.495195164490802909e-04,5.387822219546845775e-04,9.793413164786031987e-04,4.788025299714120933e-04,2.495121527775848191e-04,4.708565377611869458e-04,5.431078540017495013e-05,0.000000000000000000e+00
5.362250886712038693e-03,3.023981323579914143e-02,6.265115461628552145e-03,1.191248732310155878e-01,1.555065595620799997e-02,5.726261847654328524e-02,6.524481011743310521e-02,2.856958832325143423e-03,1.520802106218373424e-03,2.284991670918307127e-03,3.623231381258497190e-03,1.776017050474366834e-03,9.088768056011071756e-04,1.312997758494599152e-03,1.558639688328440913e-04,0.000000000000000000e+00
3.641568473078285722e-03,1.595052626066440979e-02,3.369873934025247129e-03,6.582781561841415108e-02,8.201019252444943786e-03,2.957965095667285105e-02,3.433713853898770485e-02,1.074495370800077673e-03,6.121870584169029732e-04,9.151197514099770371e-04,1.336931854839449197e-03,6.340824113782144843e-04,3.261735300759486525e-04,4.340212581311008963e-04,4.051405898842083610e-05,0.000000000000000000e+00
8.770253213129666032e-04,3.010629607164830648e-02,8.394654274798161314e-03,1.586496789943043217e-01,2.106645302445070769e-02,7.611420328332953178e-02,9.287002379686899733e-02,3.546059856589510104e-03,2.765416751707726155e-03,3.918195120346986034e-03,1.314557355787905439e-02,9.548533962117076654e-03,1.190143735482952075e-02,2.397270725475546954e-02,1.112781425673285349e-02,2.026912029203362456e-03
5.640747769203608569e-04,2.018046317794513003e-02,4.853513886430453617e-03,9.172296991034151192e-02,1.204723717010425417e-02,4.069284563314798375e-02,4.707447382897185506e-02,1.354815153668356567e-03,7.992936683679692251e-04,1.182296353483688715e-03,1.703832895005062426e-03,8.368793792889779462e-04,4.221421498999676264e-04,5.599056082913786122e-04,5.664322719107280513e-05,0.000000000000000000e+00
1.116101184544388003e-02,1.007511707138081594e-02,7.563734799345571197e-04,1.506693178955683006e-02,1.833244731770837651e-03,1.340130276379947888e-02,1.403009684582021480e-02,1.892962051611770617e-03,8.660743592215662187e-04,1.335048389801018207e-03,2.426709706357638163e-03,1.186424719716811264e-03,6.182661272545055637e-04,9.881383900820074444e-04,1.345766872824371186e-04,0.000000000000000000e+00
3.443509283182272316e-03,1.025410222530419649e-02,8.541645297336774179e-04,1.734871693906836140e-02,2.114515339372516605e-03,1.657535722532576389e-02,1.827072904685816263e-02,6.843206463435063877e-03,1.869533700766062411e-03,2.475274038509209240e-03,1.088990918613433681e-02,1.157837010854313557e-02,2.016515538622342882e-02,3.978356610216306211e-02,2.612810218111131025e-02,5.497320810800457140e-03
7.675917193912139801e-03,1.148077932864379966e-02,9.519991592974214219e-04,2.137335757729390273e-02,2.737147533637797683e-03,2.647745003486506529e-02,3.171782698709191967e-02,4.353890474880828254e-03,2.659952896084609442e-03,3.892522569177698285e-03,1.265235462920313685e-02,8.729004010114751327e-03,1.022452495280721380e-02,2.044641103637119192e-02,9.248752816941305244e-03,1.655071107418137465e-03
